asin,reviewTime,Number_of_reviews
0143170090,2011-01-06,2
0143170090,2011-01-07,3
0143170090,2011-01-08,2
0143170090,2011-01-09,1
0143170090,2011-01-10,3
0143170090,2011-01-12,1
0143170090,2011-01-13,2
0143170090,2011-01-14,2
0143170090,2011-01-15,5
0143170090,2011-01-16,2
0143170090,2011-01-17,2
0143170090,2011-01-18,1
0143170090,2011-01-19,2
0143170090,2011-01-20,1
0143170090,2011-01-21,3
0143170090,2011-01-22,1
0143170090,2011-01-23,3
0143170090,2011-01-24,2
0143170090,2011-01-25,3
0143170090,2011-01-26,1
0143170090,2011-01-27,4
0143170090,2011-01-28,2
0143170090,2011-01-29,1
0143170090,2011-01-30,3
0143170090,2011-01-31,2
0143170090,2011-02-01,2
0143170090,2011-02-02,4
0143170090,2011-02-03,1
0143170090,2011-02-04,3
0143170090,2011-02-05,1
0143170090,2011-02-06,5
0143170090,2011-02-07,5
0143170090,2011-02-08,2
0143170090,2011-02-09,4
0143170090,2011-02-12,2
0143170090,2011-02-13,5
0143170090,2011-02-14,3
0143170090,2011-02-15,2
0143170090,2011-02-16,1
0143170090,2011-02-17,1
0143170090,2011-02-18,4
0143170090,2011-02-19,2
0143170090,2011-02-20,1
0143170090,2011-02-21,1
0143170090,2011-02-22,2
0143170090,2011-02-23,2
0143170090,2011-02-24,1
0143170090,2011-02-25,1
0143170090,2011-02-26,2
0143170090,2011-02-27,1
0143170090,2011-02-28,2
0143170090,2011-03-03,2
0143170090,2011-03-06,2
0143170090,2011-03-07,1
0143170090,2011-03-08,3
0143170090,2011-03-13,2
0143170090,2011-03-14,1
0143170090,2011-03-16,1
0143170090,2011-03-18,2
0143170090,2011-03-19,2
0143170090,2011-03-21,2
0143170090,2011-03-22,1
0143170090,2011-03-23,1
0143170090,2011-03-24,1
0143170090,2011-03-25,1
0143170090,2011-03-26,1
0143170090,2011-03-27,1
0143170090,2011-03-30,1
0143170090,2011-03-31,1
0143170090,2011-04-01,1
0143170090,2011-04-02,1
0143170090,2011-04-03,1
0143170090,2011-04-04,1
0143170090,2011-04-06,2
0143170090,2011-04-07,2
0143170090,2011-04-08,2
0143170090,2011-04-09,2
0143170090,2011-04-10,2
0143170090,2011-04-13,2
0143170090,2011-04-14,1
0143170090,2011-04-16,1
0143170090,2011-04-17,2
0143170090,2011-04-18,1
0143170090,2011-04-20,1
0143170090,2011-04-21,2
0143170090,2011-04-22,2
0143170090,2011-04-23,2
0143170090,2011-04-24,2
0143170090,2011-04-25,1
0143170090,2011-04-27,1
0143170090,2011-04-30,1
0143170090,2011-05-02,2
0143170090,2011-05-03,1
0143170090,2011-05-05,1
0143170090,2011-05-06,2
0143170090,2011-05-07,1
0143170090,2011-05-09,2
0143170090,2011-05-11,1
0143170090,2011-05-12,3
0143170090,2011-05-13,2
0143170090,2011-05-15,2
0143170090,2011-05-17,1
0143170090,2011-05-18,2
0143170090,2011-05-19,1
0143170090,2011-05-21,1
0143170090,2011-05-23,4
0143170090,2011-05-24,1
0143170090,2011-05-25,1
0143170090,2011-05-26,1
0143170090,2011-05-27,1
0143170090,2011-05-28,2
0143170090,2011-05-29,1
0143170090,2011-05-30,1
0143170090,2011-05-31,1
0143170090,2011-06-03,1
0143170090,2011-06-04,2
0143170090,2011-06-06,2
0143170090,2011-06-07,3
0143170090,2011-06-10,1
0143170090,2011-06-11,2
0143170090,2011-06-12,2
0143170090,2011-06-13,1
0143170090,2011-06-14,2
0143170090,2011-06-15,1
0143170090,2011-06-20,2
0143170090,2011-06-21,1
0143170090,2011-06-22,1
0143170090,2011-06-23,2
0143170090,2011-06-24,2
0143170090,2011-06-25,2
0143170090,2011-06-27,1
0143170090,2011-06-28,2
0143170090,2011-07-02,1
0143170090,2011-07-04,2
0143170090,2011-07-05,1
0143170090,2011-07-06,1
0143170090,2011-07-07,1
0143170090,2011-07-09,2
0143170090,2011-07-11,1
0143170090,2011-07-13,1
0143170090,2011-07-14,1
0143170090,2011-07-15,1
0143170090,2011-07-19,2
0143170090,2011-07-20,2
0143170090,2011-07-21,1
0143170090,2011-07-22,1
0143170090,2011-07-24,1
0143170090,2011-07-25,1
0143170090,2011-07-28,1
0143170090,2011-08-01,2
0143170090,2011-08-05,1
0143170090,2011-08-06,1
0143170090,2011-08-07,1
0143170090,2011-08-08,2
0143170090,2011-08-10,3
0143170090,2011-08-11,1
0143170090,2011-08-15,1
0143170090,2011-08-16,1
0143170090,2011-08-21,2
0143170090,2011-08-24,1
0143170090,2011-08-26,1
0143170090,2011-08-28,1
0143170090,2011-08-31,1
0143170090,2011-09-01,1
0143170090,2011-09-03,2
0143170090,2011-09-04,1
0143170090,2011-09-05,2
0143170090,2011-09-07,3
0143170090,2011-09-09,1
0143170090,2011-09-10,1
0143170090,2011-09-13,1
0143170090,2011-09-14,1
0143170090,2011-09-15,2
0143170090,2011-09-16,1
0143170090,2011-09-17,1
0143170090,2011-09-20,2
0143170090,2011-09-22,1
0143170090,2011-09-29,3
0143170090,2011-09-30,1
0143170090,2011-10-03,1
0143170090,2011-10-07,1
0143170090,2011-10-08,1
0143170090,2011-10-10,1
0143170090,2011-10-12,1
0143170090,2011-10-13,1
0143170090,2011-10-14,1
0143170090,2011-10-17,3
0143170090,2011-10-21,1
0143170090,2011-10-25,1
0143170090,2011-10-27,1
0143170090,2011-10-29,1
0143170090,2011-10-30,1
0143170090,2011-11-01,1
0143170090,2011-11-03,1
0143170090,2011-11-04,2
0143170090,2011-11-05,3
0143170090,2011-11-06,1
0143170090,2011-11-08,2
0143170090,2011-11-09,1
0143170090,2011-11-11,1
0143170090,2011-11-12,1
0143170090,2011-11-15,1
0143170090,2011-11-16,1
0143170090,2011-11-17,2
0143170090,2011-11-18,1
0143170090,2011-11-19,1
0143170090,2011-11-21,1
0143170090,2011-11-22,1
0143170090,2011-11-24,1
0143170090,2011-11-25,4
0143170090,2011-11-26,1
0143170090,2011-11-27,1
0143170090,2011-11-28,1
0143170090,2011-11-29,2
0143170090,2011-12-01,1
0143170090,2011-12-02,1
0143170090,2011-12-03,1
0143170090,2011-12-04,2
0143170090,2011-12-05,1
0143170090,2011-12-06,1
0143170090,2011-12-07,1
0143170090,2011-12-08,1
0143170090,2011-12-10,1
0143170090,2011-12-11,1
0143170090,2011-12-12,1
0143170090,2011-12-13,4
0143170090,2011-12-14,2
0143170090,2011-12-15,2
0143170090,2011-12-16,2
0143170090,2011-12-17,1
0143170090,2011-12-18,1
0143170090,2011-12-20,1
0143170090,2011-12-21,1
0143170090,2011-12-23,2
0143170090,2011-12-24,3
0143170090,2011-12-25,3
0143170090,2011-12-26,2
0143170090,2011-12-27,3
0143170090,2011-12-28,5
0143170090,2011-12-29,4
0143170090,2011-12-30,1
0143170090,2011-12-31,1
0143170090,2012-01-01,4
0143170090,2012-01-02,4
0143170090,2012-01-03,4
0143170090,2012-01-04,5
0143170090,2012-01-06,1
0143170090,2012-01-07,4
0143170090,2012-01-08,3
0143170090,2012-01-09,2
0143170090,2012-01-10,2
0143170090,2012-01-11,2
0143170090,2012-01-12,2
0143170090,2012-01-13,2
0143170090,2012-01-14,1
0143170090,2012-01-15,2
0143170090,2012-01-16,2
0143170090,2012-01-17,5
0143170090,2012-01-18,2
0143170090,2012-01-19,2
0143170090,2012-01-21,3
0143170090,2012-01-22,4
0143170090,2012-01-24,2
0143170090,2012-01-25,2
0143170090,2012-01-27,3
0143170090,2012-01-28,4
0143170090,2012-01-29,2
0143170090,2012-01-31,1
0143170090,2012-02-01,2
0143170090,2012-02-02,1
0143170090,2012-02-04,1
0143170090,2012-02-05,1
0143170090,2012-02-07,4
0143170090,2012-02-08,2
0143170090,2012-02-09,1
0143170090,2012-02-12,1
0143170090,2012-02-13,3
0143170090,2012-02-15,1
0143170090,2012-02-16,3
0143170090,2012-02-17,1
0143170090,2012-02-18,1
0143170090,2012-02-19,3
0143170090,2012-02-20,2
0143170090,2012-02-21,1
0143170090,2012-02-22,1
0143170090,2012-02-24,3
0143170090,2012-02-25,1
0143170090,2012-02-26,1
0143170090,2012-02-29,1
0143170090,2012-03-01,1
0143170090,2012-03-02,1
0143170090,2012-03-03,1
0143170090,2012-03-05,2
0143170090,2012-03-06,3
0143170090,2012-03-09,1
0143170090,2012-03-10,1
0143170090,2012-03-11,3
0143170090,2012-03-13,3
0143170090,2012-03-15,1
0143170090,2012-03-17,1
0143170090,2012-03-20,1
0143170090,2012-03-21,1
0143170090,2012-03-22,3
0143170090,2012-03-23,1
0143170090,2012-03-25,2
0143170090,2012-03-26,1
0143170090,2012-03-28,2
0143170090,2012-03-30,1
0143170090,2012-04-01,1
0143170090,2012-04-02,2
0143170090,2012-04-03,1
0143170090,2012-04-04,3
0143170090,2012-04-08,1
0143170090,2012-04-09,1
0143170090,2012-04-10,2
0143170090,2012-04-14,1
0143170090,2012-04-15,1
0143170090,2012-04-18,1
0143170090,2012-04-19,2
0143170090,2012-04-20,2
0143170090,2012-04-21,4
0143170090,2012-04-22,1
0143170090,2012-04-24,2
0143170090,2012-04-25,1
0143170090,2012-04-27,1
0143170090,2012-05-02,2
0143170090,2012-05-04,1
0143170090,2012-05-05,1
0143170090,2012-05-07,2
0143170090,2012-05-08,1
0143170090,2012-05-12,1
0143170090,2012-05-17,2
0143170090,2012-05-20,1
0143170090,2012-05-21,2
0143170090,2012-05-22,2
0143170090,2012-05-24,2
0143170090,2012-05-26,1
0143170090,2012-05-27,1
0143170090,2012-05-28,1
0143170090,2012-05-29,2
0143170090,2012-05-31,2
0143170090,2012-06-01,1
0143170090,2012-06-02,1
0143170090,2012-06-05,2
0143170090,2012-06-07,1
0143170090,2012-06-08,1
0143170090,2012-06-09,1
0143170090,2012-06-10,1
0143170090,2012-06-11,1
0143170090,2012-06-13,2
0143170090,2012-06-19,1
0143170090,2012-06-20,1
0143170090,2012-06-25,2
0143170090,2012-06-28,2
0143170090,2012-07-04,2
0143170090,2012-07-06,2
0143170090,2012-07-07,2
0143170090,2012-07-08,2
0143170090,2012-07-09,3
0143170090,2012-07-11,1
0143170090,2012-07-14,1
0143170090,2012-07-16,1
0143170090,2012-07-20,1
0143170090,2012-07-22,1
0143170090,2012-07-23,1
0143170090,2012-07-26,1
0143170090,2012-07-27,1
0143170090,2012-07-29,1
0143170090,2012-07-31,1
0143170090,2012-08-03,1
0143170090,2012-08-04,2
0143170090,2012-08-06,1
0143170090,2012-08-10,1
0143170090,2012-08-13,2
0143170090,2012-08-14,1
0143170090,2012-08-17,1
0143170090,2012-08-18,1
0143170090,2012-08-19,1
0143170090,2012-08-20,1
0143170090,2012-08-21,1
0143170090,2012-08-23,1
0143170090,2012-08-27,1
0143170090,2012-08-30,1
0143170090,2012-08-31,1
0143170090,2012-09-02,1
0143170090,2012-09-04,1
0143170090,2012-09-05,1
0143170090,2012-09-08,1
0143170090,2012-09-09,2
0143170090,2012-09-11,2
0143170090,2012-09-14,1
0143170090,2012-09-18,1
0143170090,2012-09-22,1
0143170090,2012-09-23,1
0143170090,2012-09-29,2
0143170090,2012-09-30,2
0143170090,2012-10-01,1
0143170090,2012-10-02,1
0143170090,2012-10-06,1
0143170090,2012-10-08,2
0143170090,2012-10-13,1
0143170090,2012-10-14,1
0143170090,2012-10-20,3
0143170090,2012-10-25,1
0143170090,2012-10-27,1
0143170090,2012-10-29,2
0143170090,2012-11-01,2
0143170090,2012-11-02,3
0143170090,2012-11-05,2
0143170090,2012-11-13,2
0143170090,2012-11-15,1
0143170090,2012-11-16,3
0143170090,2012-11-17,1
0143170090,2012-11-20,1
0143170090,2012-11-21,1
0143170090,2012-11-22,2
0143170090,2012-11-23,1
0143170090,2012-11-24,3
0143170090,2012-11-26,2
0143170090,2012-11-27,1
0143170090,2012-11-28,2
0143170090,2012-11-29,1
0143170090,2012-12-01,2
0143170090,2012-12-03,1
0143170090,2012-12-04,1
0143170090,2012-12-07,1
0143170090,2012-12-10,4
0143170090,2012-12-11,2
0143170090,2012-12-12,2
0143170090,2012-12-13,2
0143170090,2012-12-14,1
0143170090,2012-12-15,2
0143170090,2012-12-16,2
0143170090,2012-12-17,3
0143170090,2012-12-18,2
0143170090,2012-12-19,1
0143170090,2012-12-20,2
0143170090,2012-12-22,3
0143170090,2012-12-25,1
0143170090,2012-12-26,4
0143170090,2012-12-27,3
0143170090,2012-12-30,1
0143170090,2012-12-31,1
0143170090,2013-01-01,2
0143170090,2013-01-02,4
0143170090,2013-01-06,3
0143170090,2013-01-08,4
0143170090,2013-01-09,4
0143170090,2013-01-10,8
0143170090,2013-01-11,5
0143170090,2013-01-12,1
0143170090,2013-01-14,3
0143170090,2013-01-15,4
0143170090,2013-01-18,4
0143170090,2013-01-19,7
0143170090,2013-01-20,1
0143170090,2013-01-21,1
0143170090,2013-01-22,5
0143170090,2013-01-23,3
0143170090,2013-01-24,4
0143170090,2013-01-25,4
0143170090,2013-01-26,3
0143170090,2013-01-27,2
0143170090,2013-01-28,1
0143170090,2013-01-29,2
0143170090,2013-01-30,1
0143170090,2013-01-31,1
0143170090,2013-02-01,2
0143170090,2013-02-02,2
0143170090,2013-02-03,4
0143170090,2013-02-04,1
0143170090,2013-02-05,1
0143170090,2013-02-06,2
0143170090,2013-02-07,1
0143170090,2013-02-09,2
0143170090,2013-02-10,5
0143170090,2013-02-11,2
0143170090,2013-02-12,1
0143170090,2013-02-13,2
0143170090,2013-02-14,1
0143170090,2013-02-16,1
0143170090,2013-02-17,2
0143170090,2013-02-18,4
0143170090,2013-02-20,1
0143170090,2013-02-21,2
0143170090,2013-02-22,3
0143170090,2013-02-23,1
0143170090,2013-02-24,2
0143170090,2013-02-25,3
0143170090,2013-02-26,1
0143170090,2013-02-27,1
0143170090,2013-02-28,2
0143170090,2013-03-01,1
0143170090,2013-03-03,2
0143170090,2013-03-04,2
0143170090,2013-03-05,2
0143170090,2013-03-06,1
0143170090,2013-03-07,2
0143170090,2013-03-08,2
0143170090,2013-03-09,3
0143170090,2013-03-10,3
0143170090,2013-03-12,3
0143170090,2013-03-13,1
0143170090,2013-03-14,2
0143170090,2013-03-15,1
0143170090,2013-03-16,1
0143170090,2013-03-17,3
0143170090,2013-03-18,2
0143170090,2013-03-19,3
0143170090,2013-03-20,1
0143170090,2013-03-21,2
0143170090,2013-03-22,1
0143170090,2013-03-24,2
0143170090,2013-03-25,3
0143170090,2013-03-26,2
0143170090,2013-03-29,2
0143170090,2013-03-31,2
0143170090,2013-04-01,2
0143170090,2013-04-02,1
0143170090,2013-04-03,1
0143170090,2013-04-05,3
0143170090,2013-04-07,1
0143170090,2013-04-08,1
0143170090,2013-04-09,2
0143170090,2013-04-11,1
0143170090,2013-04-18,1
0143170090,2013-04-19,3
0143170090,2013-04-20,1
0143170090,2013-04-22,2
0143170090,2013-04-30,2
0143170090,2013-05-01,3
0143170090,2013-05-02,1
0143170090,2013-05-03,3
0143170090,2013-05-04,1
0143170090,2013-05-05,1
0143170090,2013-05-07,1
0143170090,2013-05-08,1
0143170090,2013-05-12,3
0143170090,2013-05-15,2
0143170090,2013-05-16,1
0143170090,2013-05-17,1
0143170090,2013-05-19,1
0143170090,2013-05-22,1
0143170090,2013-05-23,1
0143170090,2013-05-25,1
0143170090,2013-05-26,2
0143170090,2013-05-27,2
0143170090,2013-05-28,1
0143170090,2013-05-30,1
0143170090,2013-05-31,1
0143170090,2013-06-01,1
0143170090,2013-06-04,4
0143170090,2013-06-06,1
0143170090,2013-06-07,1
0143170090,2013-06-08,1
0143170090,2013-06-11,2
0143170090,2013-06-12,1
0143170090,2013-06-14,1
0143170090,2013-06-15,2
0143170090,2013-06-16,1
0143170090,2013-06-17,1
0143170090,2013-06-18,1
0143170090,2013-06-22,1
0143170090,2013-06-24,1
0143170090,2013-06-26,2
0143170090,2013-06-29,1
0143170090,2013-06-30,2
0143170090,2013-07-04,1
0143170090,2013-07-07,2
0143170090,2013-07-11,1
0143170090,2013-07-12,1
0143170090,2013-07-13,1
0143170090,2013-07-14,1
0143170090,2013-07-15,2
0143170090,2013-07-16,1
0143170090,2013-07-17,2
0143170090,2013-07-19,1
0143170090,2013-07-22,1
0143170090,2013-07-23,1
0143170090,2013-07-24,1
0143170090,2013-07-26,1
0143170090,2013-07-29,1
0143170090,2013-07-30,1
0143170090,2013-07-31,1
0143170090,2013-08-02,1
0143170090,2013-08-03,1
0143170090,2013-08-06,1
0143170090,2013-08-10,1
0143170090,2013-08-15,1
0143170090,2013-08-19,1
0143170090,2013-08-20,1
0143170090,2013-08-21,3
0143170090,2013-08-22,3
0143170090,2013-08-27,1
0143170090,2013-08-31,1
0143170090,2013-09-07,1
0143170090,2013-09-12,2
0143170090,2013-09-13,2
0143170090,2013-09-14,2
0143170090,2013-09-16,1
0143170090,2013-09-26,1
0143170090,2013-09-27,1
0143170090,2013-09-29,1
0143170090,2013-10-01,1
0143170090,2013-10-02,1
0143170090,2013-10-04,1
0143170090,2013-10-08,1
0143170090,2013-10-11,1
0143170090,2013-10-12,1
0143170090,2013-10-17,1
0143170090,2013-10-18,1
0143170090,2013-10-21,1
0143170090,2013-10-23,2
0143170090,2013-10-28,2
0143170090,2013-10-29,2
0143170090,2013-10-30,1
0143170090,2013-11-07,1
0143170090,2013-11-10,2
0143170090,2013-11-12,1
0143170090,2013-11-13,5
0143170090,2013-11-14,2
0143170090,2013-11-16,1
0143170090,2013-11-19,1
0143170090,2013-11-22,2
0143170090,2013-11-23,1
0143170090,2013-11-24,1
0143170090,2013-11-25,2
0143170090,2013-11-27,2
0143170090,2013-12-01,1
0143170090,2013-12-02,2
0143170090,2013-12-03,1
0143170090,2013-12-05,1
0143170090,2013-12-06,1
0143170090,2013-12-07,3
0143170090,2013-12-08,1
0143170090,2013-12-09,1
0143170090,2013-12-12,1
0143170090,2013-12-15,1
0143170090,2013-12-18,1
0143170090,2013-12-23,1
0143170090,2013-12-24,1
0143170090,2013-12-26,1
0143170090,2013-12-27,2
0143170090,2013-12-28,1
0143170090,2013-12-30,1
0143170090,2014-01-03,3
0143170090,2014-01-04,1
0143170090,2014-01-06,1
0143170090,2014-01-08,2
0143170090,2014-01-09,1
0143170090,2014-01-10,1
0143170090,2014-01-11,1
0143170090,2014-01-12,1
0143170090,2014-01-14,1
0143170090,2014-01-15,3
0143170090,2014-01-21,2
0143170090,2014-01-23,3
0143170090,2014-01-25,1
0143170090,2014-01-26,2
0143170090,2014-01-27,1
0143170090,2014-01-29,1
0143170090,2014-01-30,2
0143170090,2014-02-01,1
0143170090,2014-02-08,1
0143170090,2014-02-10,1
0143170090,2014-02-11,2
0143170090,2014-02-12,1
0143170090,2014-02-13,2
0143170090,2014-02-14,1
0143170090,2014-02-15,1
0143170090,2014-02-18,1
0143170090,2014-02-19,1
0143170090,2014-02-22,2
0143170090,2014-02-25,1
0143170090,2014-02-27,1
0143170090,2014-03-02,1
0143170090,2014-03-05,1
0143170090,2014-03-06,1
0143170090,2014-03-07,1
0143170090,2014-03-09,1
0143170090,2014-03-10,1
0143170090,2014-03-14,1
0143170090,2014-03-18,1
0143170090,2014-03-20,3
0143170090,2014-03-21,2
0143170090,2014-03-23,1
0143170090,2014-03-24,1
0143170090,2014-03-25,3
0143170090,2014-03-26,1
0143170090,2014-03-29,2
0143170090,2014-03-30,1
0143170090,2014-03-31,1
0143170090,2014-04-01,1
0143170090,2014-04-04,1
0143170090,2014-04-05,1
0143170090,2014-04-06,1
0143170090,2014-04-07,1
0143170090,2014-04-11,1
0143170090,2014-04-13,1
0143170090,2014-04-15,1
0143170090,2014-04-16,1
0143170090,2014-04-19,1
0143170090,2014-04-23,1
0143170090,2014-04-27,3
0143170090,2014-04-28,1
0143170090,2014-04-29,2
0143170090,2014-04-30,1
0143170090,2014-05-02,1
0143170090,2014-05-03,1
0143170090,2014-05-05,1
0143170090,2014-05-07,1
0143170090,2014-05-08,2
0143170090,2014-05-09,1
0143170090,2014-05-10,1
0143170090,2014-05-11,1
0143170090,2014-05-12,1
0143170090,2014-05-20,1
0143170090,2014-05-23,1
0143170090,2014-05-26,2
0143170090,2014-05-31,1
0143170090,2014-06-01,2
0143170090,2014-06-02,2
0143170090,2014-06-05,1
0143170090,2014-06-07,1
0143170090,2014-06-09,1
0143170090,2014-06-13,1
0143170090,2014-06-15,3
0143170090,2014-06-16,1
0143170090,2014-06-18,1
0143170090,2014-06-21,1
0143170090,2014-06-22,1
0143170090,2014-06-23,2
0143170090,2014-06-26,1
0143170090,2014-06-27,1
0143170090,2014-06-30,2
0143170090,2014-07-02,1
0143170090,2014-07-04,3
0143170090,2014-07-06,1
0143170090,2014-07-07,1
0143170090,2014-07-09,1
030758836X,2012-03-25,2
030758836X,2012-03-26,1
030758836X,2012-03-27,1
030758836X,2012-03-28,1
030758836X,2012-03-29,1
030758836X,2012-04-01,3
030758836X,2012-04-02,1
030758836X,2012-04-05,2
030758836X,2012-04-06,1
030758836X,2012-04-07,1
030758836X,2012-04-08,2
030758836X,2012-04-09,1
030758836X,2012-04-12,2
030758836X,2012-04-13,1
030758836X,2012-04-15,1
030758836X,2012-04-16,2
030758836X,2012-04-18,1
030758836X,2012-04-19,1
030758836X,2012-04-24,2
030758836X,2012-04-26,1
030758836X,2012-04-27,1
030758836X,2012-04-30,1
030758836X,2012-05-01,1
030758836X,2012-05-06,1
030758836X,2012-05-08,1
030758836X,2012-05-11,1
030758836X,2012-05-14,1
030758836X,2012-05-16,1
030758836X,2012-05-23,1
030758836X,2012-06-02,1
030758836X,2012-06-05,3
030758836X,2012-06-06,6
030758836X,2012-06-07,10
030758836X,2012-06-08,5
030758836X,2012-06-09,7
030758836X,2012-06-10,7
030758836X,2012-06-11,8
030758836X,2012-06-12,7
030758836X,2012-06-13,7
030758836X,2012-06-14,7
030758836X,2012-06-15,8
030758836X,2012-06-16,5
030758836X,2012-06-17,8
030758836X,2012-06-18,8
030758836X,2012-06-19,10
030758836X,2012-06-20,8
030758836X,2012-06-21,7
030758836X,2012-06-22,6
030758836X,2012-06-23,4
030758836X,2012-06-24,6
030758836X,2012-06-25,11
030758836X,2012-06-26,8
030758836X,2012-06-27,6
030758836X,2012-06-28,5
030758836X,2012-06-29,5
030758836X,2012-06-30,10
030758836X,2012-07-01,6
030758836X,2012-07-02,7
030758836X,2012-07-03,5
030758836X,2012-07-04,12
030758836X,2012-07-05,7
030758836X,2012-07-06,6
030758836X,2012-07-07,7
030758836X,2012-07-08,6
030758836X,2012-07-09,12
030758836X,2012-07-10,6
030758836X,2012-07-11,5
030758836X,2012-07-12,4
030758836X,2012-07-13,6
030758836X,2012-07-14,14
030758836X,2012-07-15,7
030758836X,2012-07-16,9
030758836X,2012-07-17,9
030758836X,2012-07-18,8
030758836X,2012-07-19,14
030758836X,2012-07-20,8
030758836X,2012-07-21,11
030758836X,2012-07-22,16
030758836X,2012-07-23,5
030758836X,2012-07-24,7
030758836X,2012-07-25,8
030758836X,2012-07-26,12
030758836X,2012-07-27,11
030758836X,2012-07-28,5
030758836X,2012-07-29,5
030758836X,2012-07-30,9
030758836X,2012-07-31,13
030758836X,2012-08-01,8
030758836X,2012-08-02,6
030758836X,2012-08-03,10
030758836X,2012-08-04,6
030758836X,2012-08-05,12
030758836X,2012-08-06,15
030758836X,2012-08-07,21
030758836X,2012-08-08,14
030758836X,2012-08-09,15
030758836X,2012-08-10,6
030758836X,2012-08-11,12
030758836X,2012-08-12,13
030758836X,2012-08-13,13
030758836X,2012-08-14,15
030758836X,2012-08-15,5
030758836X,2012-08-16,10
030758836X,2012-08-17,9
030758836X,2012-08-18,6
030758836X,2012-08-19,7
030758836X,2012-08-20,11
030758836X,2012-08-21,13
030758836X,2012-08-22,9
030758836X,2012-08-23,8
030758836X,2012-08-24,5
030758836X,2012-08-25,11
030758836X,2012-08-26,16
030758836X,2012-08-27,20
030758836X,2012-08-28,11
030758836X,2012-08-29,12
030758836X,2012-08-30,8
030758836X,2012-08-31,7
030758836X,2012-09-01,8
030758836X,2012-09-02,10
030758836X,2012-09-03,13
030758836X,2012-09-04,13
030758836X,2012-09-05,7
030758836X,2012-09-06,83
030758836X,2012-09-07,19
030758836X,2012-09-08,10
030758836X,2012-09-09,14
030758836X,2012-09-10,16
030758836X,2012-09-11,6
030758836X,2012-09-12,12
030758836X,2012-09-13,7
030758836X,2012-09-14,12
030758836X,2012-09-15,6
030758836X,2012-09-16,11
030758836X,2012-09-17,6
030758836X,2012-09-18,7
